"location_id","location_name","sex_id","sex_name","age_id","age_name","cause_name","year","val","upper","lower","cause_name_total","val_total","upper_total","lower_total","perc_total"
135,"Brazil",3,"Both",7,"10 to 14","Non-communicable diseases",2015,2014.58114528336,2088.66672388787,1899.43715859956,"All causes",5595.22887076588,5706.7512307889,5484.94851316481,0.360053394028116
135,"Brazil",3,"Both",8,"15 to 19","Non-communicable diseases",2015,3487.30066253556,3636.06106927381,3374.62374227451,"All causes",21449.0279723724,21580.9272847673,21313.1512860681,0.162585487185126
135,"Brazil",3,"Both",9,"20 to 24","Non-communicable diseases",2015,4335.16111661087,4485.77902493406,4227.78081740632,"All causes",27629.2984663989,27709.4614933993,27546.1838780814,0.156904494766055
135,"Brazil",3,"Both",10,"25 to 29","Non-communicable diseases",2015,6091.7595743889,6227.38229040543,5969.6219783446,"All causes",27487.7692970464,27564.7348910564,27414.0719369442,0.221617094808907
135,"Brazil",3,"Both",11,"30 to 34","Non-communicable diseases",2015,9988.91318499804,10169.2165737991,9820.85036149281,"All causes",30610.1592721215,30687.3824659987,30537.3080269223,0.326326730161628
135,"Brazil",3,"Both",12,"35 to 39","Non-communicable diseases",2015,15477.8764397925,15692.1140511076,15267.6206518068,"All causes",34443.8063588314,34518.5696333218,34363.3935462077,0.449366027626154
135,"Brazil",3,"Both",13,"40 to 44","Non-communicable diseases",2015,23134.3267636815,23378.909427778,22904.0679146111,"All causes",39866.4208006266,39951.5197664147,39774.2947029079,0.580296056156561
135,"Brazil",3,"Both",14,"45 to 49","Non-communicable diseases",2015,35636.7410519375,35898.1339541868,35348.0300151702,"All causes",51778.8730504257,51883.2681901722,51663.9714663172,0.68824868044602
135,"Brazil",3,"Both",15,"50 to 54","Non-communicable diseases",2015,52613.2983213948,52941.5202228496,52274.4756417982,"All causes",68237.6578663105,68363.3037165752,68092.6860814186,0.771030248788337
135,"Brazil",3,"Both",16,"55 to 59","Non-communicable diseases",2015,69421.5996196666,69773.6959671506,69102.3745092959,"All causes",84234.986013317,84381.1970179982,84066.789356857,0.824142116064357
135,"Brazil",3,"Both",17,"60 to 64","Non-communicable diseases",2015,84582.984303151,84946.2442633927,84175.5148710146,"All causes",98564.7190399117,98731.0740249748,98374.3941674561,0.858146658632496
135,"Brazil",3,"Both",18,"65 to 69","Non-communicable diseases",2015,96346.5625404227,96783.7364413096,95881.1044538697,"All causes",110280.335590319,110467.752398283,110060.89805482,0.873651336157892
135,"Brazil",3,"Both",26,"70+ years","Non-communicable diseases",2015,523092.967756478,524805.194310043,521340.971439857,"All causes",605266.243588488,606312.692502308,604121.326618685,0.864236149459084
135,"Brazil",3,"Both",1,"Under 5","Injuries",2015,4018.61317632583,4386.21997834391,3709.38422153606,"All causes",58188.3647306132,61741.0769297602,55010.1171896506,0.0690621431781123
135,"Brazil",3,"Both",6,"5 to 9","Injuries",2015,1592.53017532526,1699.84397998722,1427.0520710651,"All causes",4289.40536463795,4450.49599359566,4134.08756392748,0.371270616774565
135,"Brazil",3,"Both",7,"10 to 14","Injuries",2015,2805.27704007112,2906.56339941686,2647.25488696641,"All causes",5595.22887076588,5706.7512307889,5484.94851316481,0.501369489053113
135,"Brazil",3,"Both",8,"15 to 19","Injuries",2015,16645.9341627727,16845.0112539662,16384.8675440766,"All causes",21449.0279723724,21580.9272847673,21313.1512860681,0.776069395042687
135,"Brazil",3,"Both",9,"20 to 24","Injuries",2015,21356.0973714485,21512.8428123025,21148.9127669843,"All causes",27629.2984663989,27709.4614933993,27546.1838780814,0.772951126407369
135,"Brazil",3,"Both",10,"25 to 29","Injuries",2015,18531.8924646233,18693.1945250105,18349.2625205299,"All causes",27487.7692970464,27564.7348910564,27414.0719369442,0.67418684522409
135,"Brazil",3,"Both",11,"30 to 34","Injuries",2015,16676.2590661441,16871.2724579159,16478.7466980397,"All causes",30610.1592721215,30687.3824659987,30537.3080269223,0.544794913280056
135,"Brazil",3,"Both",12,"35 to 39","Injuries",2015,14140.5024644158,14375.1863355875,13925.8652466149,"All causes",34443.8063588314,34518.5696333218,34363.3935462077,0.410538321958431
135,"Brazil",3,"Both",13,"40 to 44","Injuries",2015,11719.3650533264,11937.762951802,11505.1261235632,"All causes",39866.4208006266,39951.5197664147,39774.2947029079,0.2939658193028
135,"Brazil",3,"Both",14,"45 to 49","Injuries",2015,10377.9290832968,10593.133034399,10182.794990687,"All causes",51778.8730504257,51883.2681901722,51663.9714663172,0.200427867041256
135,"Brazil",3,"Both",15,"50 to 54","Injuries",2015,9147.19051874235,9352.85547357227,8943.80559196325,"All causes",68237.6578663105,68363.3037165752,68092.6860814186,0.134049010542878
135,"Brazil",3,"Both",16,"55 to 59","Injuries",2015,7669.81414230845,7842.81460236785,7510.82456638565,"All causes",84234.986013317,84381.1970179982,84066.789356857,0.0910525959023238
135,"Brazil",3,"Both",17,"60 to 64","Injuries",2015,6292.66641171846,6432.6288902855,6156.72840619629,"All causes",98564.7190399117,98731.0740249748,98374.3941674561,0.0638429904027869
135,"Brazil",3,"Both",18,"65 to 69","Injuries",2015,5294.47180932323,5425.41699779664,5185.7517343681,"All causes",110280.335590319,110467.752398283,110060.89805482,0.048009210173169
135,"Brazil",3,"Both",26,"70+ years","Injuries",2015,20537.4552764427,21031.1772385801,20220.2256860071,"All causes",605266.243588488,606312.692502308,604121.326618685,0.0339312748629111
135,"Brazil",3,"Both",1,"Under 5","Non-communicable diseases",1990,42268.8148166359,53594.9294996515,25701.8005021786,"All causes",229321.23606291,235420.871720505,223505.515195994,0.184321415418501
135,"Brazil",3,"Both",6,"5 to 9","Non-communicable diseases",1990,3196.47546527305,3512.06032207976,2624.29695265554,"All causes",11658.1706046404,11884.0394305849,11431.4756494454,0.274183280865758
135,"Brazil",3,"Both",7,"10 to 14","Non-communicable diseases",1990,2510.75786049398,2709.74819483061,2176.08153411232,"All causes",9243.53535770534,9340.83631224735,9142.26070532442,0.271623114245031
135,"Brazil",3,"Both",8,"15 to 19","Non-communicable diseases",1990,3231.24171526734,3382.8041552539,2995.4021220558,"All causes",17252.9823506663,17353.6465311491,17144.6315935322,0.187285980452101
135,"Brazil",3,"Both",9,"20 to 24","Non-communicable diseases",1990,4317.91419680662,4458.9085764907,4112.46957224773,"All causes",24105.8160740517,24230.299547212,23985.5248000879,0.179123336191657
135,"Brazil",3,"Both",10,"25 to 29","Non-communicable diseases",1990,6606.55413421382,6797.34440892887,6343.26606673115,"All causes",26182.1971304448,26306.4640993211,26063.7802920912,0.252330012691398
135,"Brazil",3,"Both",11,"30 to 34","Non-communicable diseases",1990,10250.034631172,10486.3375261668,9918.5504496637,"All causes",28096.3842330222,28226.1923979782,27970.8119358752,0.36481685850256
135,"Brazil",3,"Both",12,"35 to 39","Non-communicable diseases",1990,14815.0175603655,15097.4745943083,14462.9020974097,"All causes",30190.3519070398,30336.6230651123,30042.5134693685,0.490720267388168
135,"Brazil",3,"Both",13,"40 to 44","Non-communicable diseases",1990,20200.1065886777,20480.321255866,19851.8596157763,"All causes",32998.2294030028,33161.8123061589,32834.6161221696,0.612157287046423
135,"Brazil",3,"Both",14,"45 to 49","Non-communicable diseases",1990,26107.8065058403,26382.8256622707,25815.2842303192,"All causes",36945.1466953039,37123.1490602712,36764.1456246874,0.706664036853284
135,"Brazil",3,"Both",15,"50 to 54","Non-communicable diseases",1990,35305.1635470783,35599.529879388,34989.3281679486,"All causes",45057.045828473,45253.9946205753,44858.0375180582,0.783565875168136
135,"Brazil",3,"Both",16,"55 to 59","Non-communicable diseases",1990,43226.0865470219,43507.6916148078,42932.4166353407,"All causes",52032.0876011605,52235.6071775107,51830.5327517123,0.830758259756194
135,"Brazil",3,"Both",17,"60 to 64","Non-communicable diseases",1990,53960.2528711598,54259.2954165137,53641.8778203778,"All causes",62601.6585443218,62829.7838622334,62373.0092297267,0.861962033049909
135,"Brazil",3,"Both",18,"65 to 69","Non-communicable diseases",1990,60046.8757991141,60400.7838540875,59695.4037928191,"All causes",68270.602311913,68523.9000974406,68013.5381482112,0.879542200679195
135,"Brazil",3,"Both",26,"70+ years","Non-communicable diseases",1990,252447.681897742,253614.791172109,251191.726737194,"All causes",285132.411096964,286248.159840376,284043.262152419,0.885369996790342
135,"Brazil",3,"Both",1,"Under 5","Communicable diseases*",2017,32045.5312086941,34380.9337661005,29750.1770859865,"All causes",50825.4289422302,53960.5858026075,47733.0751192296,0.630501933296382
135,"Brazil",3,"Both",6,"5 to 9","Communicable diseases*",2017,875.132404990852,1178.69539486519,754.371721670134,"All causes",4034.2290302562,4201.32972050836,3870.92184005443,0.216926802724256
135,"Brazil",3,"Both",7,"10 to 14","Communicable diseases*",2017,744.809435228511,967.212914218517,665.744838318062,"All causes",5252.99185985515,5366.93133986035,5141.03070876714,0.141787662174114
135,"Brazil",3,"Both",8,"15 to 19","Communicable diseases*",2017,1209.47464742653,1396.89388431634,1122.58400410549,"All causes",19297.4563176391,19471.8645974771,19124.7605421488,0.0626753406002529
135,"Brazil",3,"Both",9,"20 to 24","Communicable diseases*",2017,1877.98183256243,2045.54650287119,1796.57376461076,"All causes",26608.3041887065,26793.098938142,26411.7891154223,0.0705787869547702
135,"Brazil",3,"Both",10,"25 to 29","Communicable diseases*",2017,2740.37855807598,2921.6736651681,2624.28346599195,"All causes",26711.3930041262,26878.3365898754,26519.0916985749,0.102592124553469
135,"Brazil",3,"Both",11,"30 to 34","Communicable diseases*",2017,3885.64164884115,4093.56941073593,3734.3970386645,"All causes",30701.8102088923,30898.468182022,30492.0299041775,0.126560669302676
135,"Brazil",3,"Both",12,"35 to 39","Communicable diseases*",2017,5039.79798213453,5262.87759941987,4859.22276501226,"All causes",36494.147663254,36755.2401351622,36224.3188190536,0.138098799529139
135,"Brazil",3,"Both",13,"40 to 44","Communicable diseases*",2017,5324.26186623495,5554.58456673858,5123.57840442933,"All causes",42687.9151934149,42997.8788703904,42368.3297454627,0.124725272764229
135,"Brazil",3,"Both",14,"45 to 49","Communicable diseases*",2017,5921.97884432742,6165.22820596441,5685.82769536845,"All causes",53956.2788717011,54329.5976035767,53555.8184376587,0.109755138200114
135,"Brazil",3,"Both",15,"50 to 54","Communicable diseases*",2017,6733.36352861825,7054.8694013323,6441.40524005362,"All causes",72254.7811275072,72732.5021525318,71739.7360921563,0.0931891761838702
135,"Brazil",3,"Both",16,"55 to 59","Communicable diseases*",2017,7670.5637859551,8031.59654946347,7326.77577595944,"All causes",91140.8812686481,91738.1777298954,90538.7032583209,0.0841616152837633
135,"Brazil",3,"Both",17,"60 to 64","Communicable diseases*",2017,8301.91266251039,8747.48397824873,7916.48762513772,"All causes",106966.806842492,107642.985003447,106302.220280356,0.0776120453397741
135,"Brazil",3,"Both",18,"65 to 69","Communicable diseases*",2017,9485.26437154666,10001.5434326648,9049.9345079848,"All causes",122436.342475892,123205.204447487,121680.905227038,0.0774709876147626
135,"Brazil",3,"Both",26,"70+ years","Communicable diseases*",2017,66398.7267363794,68195.5254820398,64750.2068050895,"All causes",659781.655144806,663475.244987648,656134.912409221,0.100637424848993
135,"Brazil",3,"Both",1,"Under 5","Non-communicable diseases",1992,38115.3987185694,47268.8347539378,24103.0366156842,"All causes",201614.840742732,207773.494681384,196104.022607557,0.189050560852343
135,"Brazil",3,"Both",6,"5 to 9","Non-communicable diseases",1992,2933.21851123573,3205.17211459602,2433.75089149334,"All causes",10376.7562285184,10600.4768080938,10189.9574237939,0.282672007189913
135,"Brazil",3,"Both",7,"10 to 14","Non-communicable diseases",1992,2462.71726911726,2647.62733384279,2156.11685639937,"All causes",8890.62866023976,8999.98602490387,8793.1957907886,0.277001476861913
135,"Brazil",3,"Both",8,"15 to 19","Non-communicable diseases",1992,3157.23819553323,3297.53660435757,2938.11902536447,"All causes",16674.6270088943,16778.8999513629,16567.4946362728,0.189343857217864
135,"Brazil",3,"Both",9,"20 to 24","Non-communicable diseases",1992,4146.80189009558,4277.0700486758,3961.36444706695,"All causes",23405.6364622207,23526.9658414278,23282.7382612994,0.177171079999853
135,"Brazil",3,"Both",10,"25 to 29","Non-communicable diseases",1992,6417.06380467096,6596.73734943859,6183.99223498003,"All causes",26410.5024305206,26531.9273223943,26284.7999500682,0.242973938930266
135,"Brazil",3,"Both",11,"30 to 34","Non-communicable diseases",1992,10055.085537997,10285.8305447208,9751.43481386809,"All causes",28572.4953019282,28700.0750213485,28441.7586350366,0.351914854889082
135,"Brazil",3,"Both",12,"35 to 39","Non-communicable diseases",1992,15163.7082131441,15444.1376272356,14846.1482506341,"All causes",31580.3756375981,31728.6421911984,31434.6022925483,0.480162376380696
135,"Brazil",3,"Both",13,"40 to 44","Non-communicable diseases",1992,21172.660185112,21452.9486671881,20827.8435245547,"All causes",34953.3316950156,35125.4208825958,34786.1882716054,0.605740830941481
135,"Brazil",3,"Both",14,"45 to 49","Non-communicable diseases",1992,26911.8674170415,27189.5861894885,26626.1904395326,"All causes",38166.2850522765,38354.309568378,37991.7942802973,0.70512148038983
135,"Brazil",3,"Both",15,"50 to 54","Non-communicable diseases",1992,35639.2634827042,35913.5909006911,35323.8916420906,"All causes",45637.7784242569,45846.309346286,45436.5186187969,0.78091582704564
135,"Brazil",3,"Both",16,"55 to 59","Non-communicable diseases",1992,44293.5358910121,44577.8797579159,43995.326918972,"All causes",53414.7359843552,53631.230081712,53206.8178756253,0.829238132038795
135,"Brazil",3,"Both",17,"60 to 64","Non-communicable diseases",1992,56060.7901435504,56366.5327718352,55749.2900859473,"All causes",65041.4674974144,65276.6930728639,64810.2782048781,0.861923820304008
135,"Brazil",3,"Both",18,"65 to 69","Non-communicable diseases",1992,64481.8237855527,64854.9794667807,64123.8047768431,"All causes",73277.9798772863,73564.8659718151,72999.4192880713,0.879961809721502
135,"Brazil",3,"Both",26,"70+ years","Non-communicable diseases",1992,266210.194165319,267595.426690719,264828.8115045,"All causes",300827.172625603,302026.334395111,299670.962025551,0.884927354938888
135,"Brazil",3,"Both",1,"Under 5","Injuries",1990,12332.7759683762,13392.4371523546,11359.5487007219,"All causes",229321.23606291,235420.871720505,223505.515195994,0.0537794762496087
135,"Brazil",3,"Both",6,"5 to 9","Injuries",1990,5271.37580269132,5615.74588187636,4381.91281295167,"All causes",11658.1706046404,11884.0394305849,11431.4756494454,0.452161490979821
135,"Brazil",3,"Both",7,"10 to 14","Injuries",1990,4872.03259835803,5106.91848265207,4279.7882021113,"All causes",9243.53535770534,9340.83631224735,9142.26070532442,0.527074588868938
135,"Brazil",3,"Both",8,"15 to 19","Injuries",1990,11867.0074697462,12148.5456372976,11277.9288213035,"All causes",17252.9823506663,17353.6465311491,17144.6315935322,0.687823544274819
135,"Brazil",3,"Both",9,"20 to 24","Injuries",1990,16685.7891096611,16970.1253148388,16168.0700841846,"All causes",24105.8160740517,24230.299547212,23985.5248000879,0.692189347931773
135,"Brazil",3,"Both",10,"25 to 29","Injuries",1990,15518.2557567435,15814.550391973,15049.9618651497,"All causes",26182.1971304448,26306.4640993211,26063.7802920912,0.592702578757181
135,"Brazil",3,"Both",11,"30 to 34","Injuries",1990,13137.4066472213,13412.066967842,12790.4639407042,"All causes",28096.3842330222,28226.1923979782,27970.8119358752,0.467583534531132
135,"Brazil",3,"Both",12,"35 to 39","Injuries",1990,10648.4758510249,10928.764041623,10358.8658604009,"All causes",30190.3519070398,30336.6230651123,30042.5134693685,0.352711219922611
135,"Brazil",3,"Both",13,"40 to 44","Injuries",1990,8460.15818701751,8701.65288525162,8225.96533859083,"All causes",32998.2294030028,33161.8123061589,32834.6161221696,0.256382185955942
135,"Brazil",3,"Both",14,"45 to 49","Injuries",1990,6691.02084101309,6872.53559119482,6520.02610672387,"All causes",36945.1466953039,37123.1490602712,36764.1456246874,0.181106896020623
135,"Brazil",3,"Both",15,"50 to 54","Injuries",1990,5549.82298916703,5713.30473219409,5400.85609087214,"All causes",45057.045828473,45253.9946205753,44858.0375180582,0.123173254862171
135,"Brazil",3,"Both",16,"55 to 59","Injuries",1990,4459.86704913817,4588.79719750206,4333.42150332366,"All causes",52032.0876011605,52235.6071775107,51830.5327517123,0.0857137826820291
135,"Brazil",3,"Both",17,"60 to 64","Injuries",1990,3792.95695560863,3897.84196351215,3693.83647993647,"All causes",62601.6585443218,62829.7838622334,62373.0092297267,0.0605887614450858
135,"Brazil",3,"Both",18,"65 to 69","Injuries",1990,3138.99772412275,3227.19413201536,3055.35831798718,"All causes",68270.602311913,68523.9000974406,68013.5381482112,0.0459787612504337
135,"Brazil",3,"Both",26,"70+ years","Injuries",1990,8998.76564185809,9139.87996474282,8822.15216710685,"All causes",285132.411096964,286248.159840376,284043.262152419,0.0315599535220775
135,"Brazil",3,"Both",11,"30 to 34","Injuries",1992,13041.3969723224,13332.0755792111,12702.7095473114,"All causes",28572.4953019282,28700.0750213485,28441.7586350366,0.456431852889037
135,"Brazil",3,"Both",12,"35 to 39","Injuries",1992,11053.6283095401,11346.6125806554,10758.1935963092,"All causes",31580.3756375981,31728.6421911984,31434.6022925483,0.350015732440504
135,"Brazil",3,"Both",13,"40 to 44","Injuries",1992,8946.03619486639,9173.51444696942,8706.2562013971,"All causes",34953.3316950156,35125.4208825958,34786.1882716054,0.255942302522826
135,"Brazil",3,"Both",14,"45 to 49","Injuries",1992,6882.67840311785,7067.69084100932,6709.4348042152,"All causes",38166.2850522765,38354.309568378,37991.7942802973,0.18033398832741
135,"Brazil",3,"Both",15,"50 to 54","Injuries",1992,5647.16197295914,5811.52258607082,5507.51303034598,"All causes",45637.7784242569,45846.309346286,45436.5186187969,0.123738756967136
135,"Brazil",3,"Both",16,"55 to 59","Injuries",1992,4597.36769795565,4711.83572086065,4480.0175868089,"All causes",53414.7359843552,53631.230081712,53206.8178756253,0.0860692768246985
135,"Brazil",3,"Both",17,"60 to 64","Injuries",1992,3939.78323046803,4040.1500019253,3843.34097296993,"All causes",65041.4674974144,65276.6930728639,64810.2782048781,0.0605734061985094
135,"Brazil",3,"Both",18,"65 to 69","Injuries",1992,3376.54621283787,3462.19407776264,3288.54941334108,"All causes",73277.9798772863,73564.8659718151,72999.4192880713,0.0460785930301619
135,"Brazil",3,"Both",26,"70+ years","Injuries",1992,9454.16387635582,9597.3823582175,9281.61093809755,"All causes",300827.172625603,302026.334395111,299670.962025551,0.0314272271146266
135,"Brazil",3,"Both",1,"Under 5","Communicable diseases*",1994,133839.805993035,145672.245003599,126093.374953827,"All causes",179241.600469027,184816.264208682,174414.421295809,0.746700574212752
135,"Brazil",3,"Both",6,"5 to 9","Communicable diseases*",1994,2474.78779206774,3625.79468968056,2120.70973429229,"All causes",9424.36283561499,9637.15387117032,9233.01847988054,0.262594706425715
135,"Brazil",3,"Both",7,"10 to 14","Communicable diseases*",1994,1701.43592543198,2528.54736054883,1450.3006948729,"All causes",9051.90012425651,9166.31340736195,8939.36101396032,0.187964504918986
135,"Brazil",3,"Both",8,"15 to 19","Communicable diseases*",1994,2120.32991985133,2861.640385965,1870.06502639545,"All causes",18222.8803649154,18337.0920808919,18098.1490513662,0.116355366297285
135,"Brazil",3,"Both",9,"20 to 24","Communicable diseases*",1994,3398.249255137,3992.34383318345,3169.75422059125,"All causes",25006.0703293955,25129.7329459871,24871.3185851818,0.135896972629971
135,"Brazil",3,"Both",10,"25 to 29","Communicable diseases*",1994,5592.09482569816,6142.57845239663,5314.7368791587,"All causes",28070.9473215741,28198.5510680563,27928.8295055661,0.199212900143214
135,"Brazil",3,"Both",11,"30 to 34","Communicable diseases*",1994,6609.52787096705,7125.65798258436,6321.87926888449,"All causes",30865.6145557859,30998.0725633588,30718.6578772916,0.214138871559519
135,"Brazil",3,"Both",12,"35 to 39","Communicable diseases*",1994,6365.24959936427,6773.79168763057,6117.1303082564,"All causes",34195.0235611499,34350.0458492202,34033.1297239059,0.186145495352021
135,"Brazil",3,"Both",13,"40 to 44","Communicable diseases*",1994,5549.76669548674,5897.08243934583,5317.08628719561,"All causes",37543.3549849881,37718.8969310553,37364.0135338632,0.147822875651519
135,"Brazil",3,"Both",14,"45 to 49","Communicable diseases*",1994,4995.94581420302,5241.85754035163,4794.32261613366,"All causes",41458.1787220337,41655.1821381071,41258.0825933195,0.120505675073175
135,"Brazil",3,"Both",15,"50 to 54","Communicable diseases*",1994,4615.69251558024,4844.69799891374,4414.60716243568,"All causes",47140.3215073172,47353.4037961379,46926.5437490383,0.0979138955355616
135,"Brazil",3,"Both",16,"55 to 59","Communicable diseases*",1994,4825.86723881463,5057.37996063209,4627.15105501439,"All causes",56538.5671227013,56770.7715963492,56301.5510138419,0.0853553155731984
135,"Brazil",3,"Both",17,"60 to 64","Communicable diseases*",1994,5283.29289317174,5513.09518868861,5069.90015328669,"All causes",67552.075292202,67797.3183123881,67291.1660783062,0.078210667404642
135,"Brazil",3,"Both",18,"65 to 69","Communicable diseases*",1994,5813.62144985322,6043.0532405516,5594.40919980517,"All causes",78701.4590343934,79006.1594911417,78393.0817944725,0.0738692969759634
135,"Brazil",3,"Both",26,"70+ years","Communicable diseases*",1994,27640.3414712075,28293.8834162202,26967.6858878015,"All causes",326838.966419002,328130.622700634,325496.100130307,0.0845686846156927
135,"Brazil",3,"Both",1,"Under 5","Injuries",1992,11370.7942773401,12327.226315871,10511.0920402569,"All causes",201614.840742732,207773.494681384,196104.022607557,0.0563985976203491
135,"Brazil",3,"Both",6,"5 to 9","Injuries",1992,4683.6217398549,4984.11223028668,3905.99784120806,"All causes",10376.7562285184,10600.4768080938,10189.9574237939,0.451357017232699
135,"Brazil",3,"Both",7,"10 to 14","Injuries",1992,4696.571233016,4921.76342763793,4154.59686327447,"All causes",8890.62866023976,8999.98602490387,8793.1957907886,0.52826087023742
135,"Brazil",3,"Both",8,"15 to 19","Injuries",1992,11443.304030791,11721.5577490398,10895.1315832887,"All causes",16674.6270088943,16778.8999513629,16567.4946362728,0.686270464981742
135,"Brazil",3,"Both",9,"20 to 24","Injuries",1992,16007.5545305648,16285.131843528,15541.6820958212,"All causes",23405.6364622207,23526.9658414278,23282.7382612994,0.683918788382564
135,"Brazil",3,"Both",10,"25 to 29","Injuries",1992,15221.3151115304,15513.0781085977,14796.5546344862,"All causes",26410.5024305206,26531.9273223943,26284.7999500682,0.576335688863693
135,"Brazil",3,"Both",1,"Under 5","Injuries",1996,9318.65374621509,10093.7451817752,8692.59611355784,"All causes",161397.22134199,165966.71169868,156912.493944906,0.0577373864849227
135,"Brazil",3,"Both",6,"5 to 9","Injuries",1996,3948.96400014612,4180.70327550616,3379.03648702526,"All causes",8794.61544879727,8982.35127186383,8601.10516586345,0.44902065623417
135,"Brazil",3,"Both",7,"10 to 14","Injuries",1996,4843.74139094154,5023.51497200119,4388.90031089289,"All causes",8909.63850878049,9019.95800052688,8790.55025045235,0.543651842458929
135,"Brazil",3,"Both",8,"15 to 19","Injuries",1996,13987.8902638447,14219.7205000735,13510.6047386605,"All causes",19465.9669144933,19587.7276468309,19328.3859879752,0.718581836971585
135,"Brazil",3,"Both",9,"20 to 24","Injuries",1996,18835.4117057868,19066.880843537,18437.9459509551,"All causes",26290.3043469597,26428.04543127,26146.3744539652,0.716439469745621
135,"Brazil",3,"Both",10,"25 to 29","Injuries",1996,16850.9919173343,17120.8986233293,16497.6059472054,"All causes",28548.812583666,28680.3667189794,28409.5510019224,0.590251936676885
135,"Brazil",3,"Both",11,"30 to 34","Injuries",1996,15055.9923550508,15353.2581594748,14729.188102157,"All causes",32115.4538111964,32257.4906224966,31970.8611855445,0.468808332697508
135,"Brazil",3,"Both",12,"35 to 39","Injuries",1996,12813.7151487331,13101.5923512287,12507.2083642017,"All causes",35618.7094966618,35782.004037758,35457.7225421137,0.359746754719849
135,"Brazil",3,"Both",13,"40 to 44","Injuries",1996,10389.4511286194,10628.3537817189,10147.6337218531,"All causes",39565.5228854085,39747.7180611878,39389.449591516,0.262588495511857
135,"Brazil",3,"Both",14,"45 to 49","Injuries",1996,8058.99483585142,8254.00795585935,7878.35482186435,"All causes",43711.5055639974,43911.0478662243,43515.6445144611,0.184367816479173
135,"Brazil",3,"Both",15,"50 to 54","Injuries",1996,6027.27739400845,6180.34916118818,5883.9756916615,"All causes",48080.7376268877,48293.2686677816,47875.0913038835,0.125357423606535
135,"Brazil",3,"Both",16,"55 to 59","Injuries",1996,4981.10871781011,5099.01885968086,4858.04948660739,"All causes",57597.9188850624,57830.8817553494,57367.3990325926,0.0864807064947954
135,"Brazil",3,"Both",17,"60 to 64","Injuries",1996,4128.18186668796,4233.03325900356,4029.45298817005,"All causes",68440.5460233729,68681.1303080891,68199.3336916277,0.0603177810018956
135,"Brazil",3,"Both",18,"65 to 69","Injuries",1996,3719.65603705039,3805.93717639403,3631.65351041608,"All causes",82318.227649024,82613.1909474245,82020.0576921147,0.0451862988706426
135,"Brazil",3,"Both",26,"70+ years","Injuries",1996,10113.5615745807,10254.0545932594,9958.58744232431,"All causes",335574.570009973,336855.747896437,334300.678124828,0.0301380452466353
135,"Brazil",3,"Both",1,"Under 5","Non-communicable diseases",1996,33166.9579883751,39362.4862788219,22370.615391003,"All causes",161397.22134199,165966.71169868,156912.493944906,0.205498940518291
135,"Brazil",3,"Both",6,"5 to 9","Non-communicable diseases",1996,2627.42122612525,2831.05147279474,2228.3517375822,"All causes",8794.61544879727,8982.35127186383,8601.10516586345,0.298753395349944
135,"Brazil",3,"Both",7,"10 to 14","Non-communicable diseases",1996,2527.71019087039,2679.66530064815,2261.4142034001,"All causes",8909.63850878049,9019.95800052688,8790.55025045235,0.283705134431584
135,"Brazil",3,"Both",8,"15 to 19","Non-communicable diseases",1996,3502.50951591949,3627.64559939788,3324.92416778448,"All causes",19465.9669144933,19587.7276468309,19328.3859879752,0.179929901828391
135,"Brazil",3,"Both",9,"20 to 24","Non-communicable diseases",1996,4334.53591900865,4456.73399038384,4184.82386019673,"All causes",26290.3043469597,26428.04543127,26146.3744539652,0.16487203273894
135,"Brazil",3,"Both",10,"25 to 29","Non-communicable diseases",1996,6351.84628640682,6524.42454175869,6161.06112758173,"All causes",28548.812583666,28680.3667189794,28409.5510019224,0.222490734694899
135,"Brazil",3,"Both",11,"30 to 34","Non-communicable diseases",1996,10361.4112823566,10593.0519779013,10096.603093195,"All causes",32115.4538111964,32257.4906224966,31970.8611855445,0.322630075329788
135,"Brazil",3,"Both",12,"35 to 39","Non-communicable diseases",1996,16199.1298120849,16486.8532474732,15901.7206811614,"All causes",35618.7094966618,35782.004037758,35457.7225421137,0.454792721044626
135,"Brazil",3,"Both",13,"40 to 44","Non-communicable diseases",1996,23340.784292577,23633.0650614449,23016.2989412384,"All causes",39565.5228854085,39747.7180611878,39389.449591516,0.589927355697476
135,"Brazil",3,"Both",14,"45 to 49","Non-communicable diseases",1996,30594.0054299969,30873.4359747306,30308.2325007263,"All causes",43711.5055639974,43911.0478662243,43515.6445144611,0.699907382169773
135,"Brazil",3,"Both",15,"50 to 54","Non-communicable diseases",1996,37434.7119968701,37719.2507372606,37140.0395558383,"All causes",48080.7376268877,48293.2686677816,47875.0913038835,0.778580234924179
135,"Brazil",3,"Both",16,"55 to 59","Non-communicable diseases",1996,47798.7133487708,48106.9016315066,47497.7082470509,"All causes",57597.9188850624,57830.8817553494,57367.3990325926,0.829868756962451
135,"Brazil",3,"Both",17,"60 to 64","Non-communicable diseases",1996,59113.0887927412,59415.6857085971,58780.2381336533,"All causes",68440.5460233729,68681.1303080891,68199.3336916277,0.863714453308917
135,"Brazil",3,"Both",18,"65 to 69","Non-communicable diseases",1996,72619.1112906605,72996.6118294386,72252.0316619348,"All causes",82318.227649024,82613.1909474245,82020.0576921147,0.882175350036482
135,"Brazil",3,"Both",26,"70+ years","Non-communicable diseases",1996,297760.227819178,299118.070167043,296432.089794871,"All causes",335574.570009973,336855.747896437,334300.678124828,0.887314637132155
